ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.13,0.12,8.64,0.16,0.25,-1.16,0.02,0.02,0.0,64105,2019-04-29 17:35:20:573
-0.13,0.12,8.64,0.16,0.25,-1.16,0.02,0.02,0.0,64109,2019-04-29 17:35:20:577
-0.13,0.12,8.64,0.22,-1.94,1.35,0.02,0.0,-0.03,64114,2019-04-29 17:35:20:582
-0.39,0.95,8.31,0.22,-1.94,1.35,0.02,0.0,-0.03,64125,2019-04-29 17:35:20:593
-0.39,0.95,8.31,0.22,-1.94,1.35,0.02,0.0,-0.03,64125,2019-04-29 17:35:20:593
-0.39,0.95,8.31,0.22,-1.94,1.35,0.02,0.0,-0.03,64130,2019-04-29 17:35:20:598
-0.52,-0.11,10.09,-0.23,0.13,0.1,-0.03,0.0,-0.04,64135,2019-04-29 17:35:20:603
-0.52,-0.11,10.09,-0.23,0.13,0.1,-0.03,0.0,-0.04,64141,2019-04-29 17:35:20:609
-0.52,-0.11,10.09,-0.23,0.13,0.1,-0.03,0.0,-0.04,64145,2019-04-29 17:35:20:613
-0.52,-0.11,10.09,-0.23,0.13,0.1,-0.03,0.0,-0.04,64149,2019-04-29 17:35:20:617
-0.84,0.64,7.9,-0.59,1.02,-2.01,0.05,0.04,0.0,64158,2019-04-29 17:35:20:626
-0.84,0.64,7.9,-0.59,1.02,-2.01,0.05,0.04,0.0,64160,2019-04-29 17:35:20:628
-0.84,0.64,7.9,-0.59,1.02,-2.01,0.05,0.04,0.0,64165,2019-04-29 17:35:20:633
-0.84,0.64,7.9,-0.59,1.02,-2.01,0.05,0.04,0.0,64170,2019-04-29 17:35:20:638
-1.17,-0.97,11.28,-0.93,-0.48,1.31,-0.04,0.01,0.0,64175,2019-04-29 17:35:20:643
-1.17,-0.97,11.28,-0.93,-0.48,1.31,-0.04,0.01,0.0,64181,2019-04-29 17:35:20:649
-1.17,-0.97,11.28,-0.93,-0.48,1.31,-0.04,0.01,0.0,64184,2019-04-29 17:35:20:652
-1.17,-0.97,11.28,-0.93,-0.48,1.31,-0.04,0.01,0.0,64190,2019-04-29 17:35:20:658
-0.85,-0.6,9.06,-0.61,-0.31,-0.93,0.01,0.01,0.0,64195,2019-04-29 17:35:20:663
-0.85,-0.6,9.06,-0.61,-0.31,-0.93,0.01,0.01,0.0,64202,2019-04-29 17:35:20:670
-0.85,-0.6,9.06,-0.61,-0.31,-0.93,0.01,0.01,0.0,64205,2019-04-29 17:35:20:673
-0.85,-0.6,9.06,-0.61,-0.31,-0.93,0.01,0.01,0.0,64210,2019-04-29 17:35:20:678
-0.4,0.14,11.09,-0.14,0.43,1.0,0.04,-0.02,0.01,64215,2019-04-29 17:35:20:683
-0.4,0.14,11.09,-0.14,0.43,1.0,0.04,-0.02,0.01,64222,2019-04-29 17:35:20:690
-0.4,0.14,11.09,-0.14,0.43,1.0,0.04,-0.02,0.01,64225,2019-04-29 17:35:20:693
-0.4,0.14,11.09,-0.14,0.43,1.0,0.04,-0.02,0.01,64229,2019-04-29 17:35:20:697
-0.72,-0.62,9.04,-0.43,-0.36,-0.99,-0.04,0.0,0.03,64236,2019-04-29 17:35:20:704
-0.72,-0.62,9.04,-0.43,-0.36,-0.99,-0.04,0.0,0.03,64240,2019-04-29 17:35:20:708
-0.72,-0.62,9.04,-0.43,-0.36,-0.99,-0.04,0.0,0.03,64245,2019-04-29 17:35:20:713
-0.72,-0.62,9.04,-0.43,-0.36,-0.99,-0.04,0.0,0.03,64249,2019-04-29 17:35:20:717
0.14,-0.68,11.13,0.44,-0.42,1.16,-0.03,-0.03,0.05,64256,2019-04-29 17:35:20:724
0.14,-0.68,11.13,0.44,-0.42,1.16,-0.03,-0.03,0.05,64263,2019-04-29 17:35:20:731
0.14,-0.68,11.13,0.44,-0.42,1.16,-0.03,-0.03,0.05,64264,2019-04-29 17:35:20:732
0.14,-0.68,11.13,0.44,-0.42,1.16,-0.03,-0.03,0.05,64269,2019-04-29 17:35:20:737
0.19,0.16,8.72,0.51,0.51,-1.26,0.05,-0.03,0.06,64276,2019-04-29 17:35:20:744
0.19,0.16,8.72,0.51,0.51,-1.26,0.05,-0.03,0.06,64281,2019-04-29 17:35:20:749
0.19,0.16,8.72,0.51,0.51,-1.26,0.05,-0.03,0.06,64284,2019-04-29 17:35:20:752
0.19,0.16,8.72,0.51,0.51,-1.26,0.05,-0.03,0.06,64289,2019-04-29 17:35:20:757
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64295,2019-04-29 17:35:20:763
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64300,2019-04-29 17:35:20:768
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64306,2019-04-29 17:35:20:774
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64309,2019-04-29 17:35:20:777
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64314,2019-04-29 17:35:20:782
0.15,-0.48,9.56,0.49,-0.06,-0.35,-0.07,0.0,0.1,64320,2019-04-29 17:35:20:788
0.39,0.31,10.78,0.7,0.55,0.88,0.04,0.0,0.09,64325,2019-04-29 17:35:20:793
0.39,0.31,10.78,0.7,0.55,0.88,0.04,0.0,0.09,64329,2019-04-29 17:35:20:797
0.39,0.31,10.78,0.7,0.55,0.88,0.04,0.0,0.09,64335,2019-04-29 17:35:20:803
0.39,0.31,10.78,0.7,0.55,0.88,0.04,0.0,0.09,64340,2019-04-29 17:35:20:808
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.03,-0.01,0.08,64345,2019-04-29 17:35:20:813
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.03,-0.01,0.08,64350,2019-04-29 17:35:20:818
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.0,0.0,0.1,64355,2019-04-29 17:35:20:823
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.0,0.0,0.1,64360,2019-04-29 17:35:20:828
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.0,0.0,0.1,64368,2019-04-29 17:35:20:836
-0.59,0.23,9.57,-0.3,0.48,-0.4,0.0,0.0,0.1,64369,2019-04-29 17:35:20:837
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64374,2019-04-29 17:35:20:842
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64380,2019-04-29 17:35:20:848
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64385,2019-04-29 17:35:20:853
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64389,2019-04-29 17:35:20:857
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64395,2019-04-29 17:35:20:863
-0.03,0.11,10.67,0.22,0.28,0.72,0.01,-0.01,0.09,64399,2019-04-29 17:35:20:867
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64405,2019-04-29 17:35:20:873
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64410,2019-04-29 17:35:20:878
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64414,2019-04-29 17:35:20:882
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64421,2019-04-29 17:35:20:889
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64426,2019-04-29 17:35:20:894
-0.35,0.43,9.84,-0.09,0.55,-0.2,0.0,-0.01,0.09,64429,2019-04-29 17:35:20:897
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64435,2019-04-29 17:35:20:903
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64439,2019-04-29 17:35:20:907
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64445,2019-04-29 17:35:20:913
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64449,2019-04-29 17:35:20:917
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64455,2019-04-29 17:35:20:923
-0.54,0.75,10.53,-0.3,0.7,0.43,0.03,-0.01,0.1,64459,2019-04-29 17:35:20:927
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64464,2019-04-29 17:35:20:932
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64471,2019-04-29 17:35:20:939
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64474,2019-04-29 17:35:20:942
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64479,2019-04-29 17:35:20:947
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64486,2019-04-29 17:35:20:954
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64490,2019-04-29 17:35:20:958
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64494,2019-04-29 17:35:20:962
-0.59,0.92,10.98,-0.36,0.7,0.84,0.02,-0.01,0.1,64499,2019-04-29 17:35:20:967
0.08,0.5,10.75,0.26,0.21,0.63,0.03,-0.02,0.12,64504,2019-04-29 17:35:20:972
0.08,0.5,10.75,0.26,0.21,0.63,0.03,-0.02,0.12,64509,2019-04-29 17:35:20:977
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64515,2019-04-29 17:35:20:983
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64520,2019-04-29 17:35:20:988
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64525,2019-04-29 17:35:20:993
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64530,2019-04-29 17:35:20:998
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64534,2019-04-29 17:35:21:002
0.08,0.5,10.75,-0.25,-0.19,-0.22,0.02,-0.01,0.13,64540,2019-04-29 17:35:21:008
-0.08,-0.23,10.04,0.11,-0.56,-0.01,-0.03,-0.01,0.12,64551,2019-04-29 17:35:21:019
-0.08,-0.23,10.04,0.11,-0.56,-0.01,-0.03,-0.01,0.12,64554,2019-04-29 17:35:21:022
-0.08,-0.23,10.04,0.11,-0.56,-0.01,-0.03,-0.01,0.12,64554,2019-04-29 17:35:21:022
-0.08,-0.23,10.04,0.11,-0.56,-0.01,-0.03,-0.01,0.12,64562,2019-04-29 17:35:21:030
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64564,2019-04-29 17:35:21:032
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64569,2019-04-29 17:35:21:037
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64575,2019-04-29 17:35:21:043
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64580,2019-04-29 17:35:21:048
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64586,2019-04-29 17:35:21:054
-0.57,-0.2,9.85,-0.36,-0.58,-0.17,0.0,0.0,0.11,64589,2019-04-29 17:35:21:057
0.13,-0.64,10.42,0.33,-0.85,0.4,-0.02,0.0,0.08,64594,2019-04-29 17:35:21:062
0.13,-0.64,10.42,0.33,-0.85,0.4,-0.02,0.0,0.08,64601,2019-04-29 17:35:21:069
0.13,-0.64,10.42,0.33,-0.85,0.4,-0.02,0.0,0.08,64604,2019-04-29 17:35:21:072
-0.03,-0.02,9.77,0.33,-0.85,0.4,0.04,0.0,0.09,64610,2019-04-29 17:35:21:078
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64614,2019-04-29 17:35:21:082
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64619,2019-04-29 17:35:21:087
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64626,2019-04-29 17:35:21:094
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64630,2019-04-29 17:35:21:098
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64634,2019-04-29 17:35:21:102
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64642,2019-04-29 17:35:21:110
-0.03,-0.02,9.77,0.17,-0.25,-0.22,0.04,0.0,0.09,64645,2019-04-29 17:35:21:113
-0.07,0.67,9.93,0.11,0.46,-0.13,0.02,0.0,0.04,64650,2019-04-29 17:35:21:118
-0.07,0.67,9.93,0.11,0.46,-0.13,0.02,0.0,0.04,64656,2019-04-29 17:35:21:124
-0.07,0.67,9.93,0.11,0.46,-0.13,0.02,0.0,0.04,64660,2019-04-29 17:35:21:128
-0.07,0.67,9.93,0.11,0.46,-0.13,0.02,0.0,0.04,64665,2019-04-29 17:35:21:133
-0.07,0.67,9.93,0.11,0.46,-0.13,0.02,0.0,0.04,64670,2019-04-29 17:35:21:138
-0.61,-0.23,9.81,0.11,0.46,-0.13,0.01,-0.01,0.03,64674,2019-04-29 17:35:21:142
-0.61,-0.23,9.81,-0.38,-0.27,-0.21,0.01,-0.01,0.03,64680,2019-04-29 17:35:21:148
-0.61,-0.23,9.81,-0.38,-0.27,-0.21,0.01,-0.01,0.03,64684,2019-04-29 17:35:21:152
-0.61,-0.23,9.81,-0.38,-0.27,-0.21,0.01,-0.01,0.03,64689,2019-04-29 17:35:21:157
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,-0.01,-0.01,0.04,64694,2019-04-29 17:35:21:162
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,-0.01,-0.01,0.04,64699,2019-04-29 17:35:21:167
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,0.0,0.0,0.02,64704,2019-04-29 17:35:21:172
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,0.0,0.0,0.02,64710,2019-04-29 17:35:21:178
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,0.0,0.0,0.02,64715,2019-04-29 17:35:21:183
-0.46,-0.02,9.78,-0.25,-0.12,-0.37,0.0,0.0,0.02,64720,2019-04-29 17:35:21:188
-0.13,0.32,9.77,0.06,0.36,-0.34,0.01,0.0,0.01,64724,2019-04-29 17:35:21:192
-0.13,0.32,9.77,0.06,0.36,-0.34,0.01,0.0,0.01,64729,2019-04-29 17:35:21:197
-0.13,0.32,9.77,0.06,0.36,-0.34,0.01,0.0,0.01,64735,2019-04-29 17:35:21:203
-0.13,0.32,9.77,0.06,0.36,-0.34,0.01,0.0,0.01,64740,2019-04-29 17:35:21:208
-0.2,-0.01,10.14,-0.01,0.0,-0.01,0.01,-0.01,-0.01,64745,2019-04-29 17:35:21:213
-0.2,-0.01,10.14,-0.01,0.0,-0.01,0.01,-0.01,-0.01,64750,2019-04-29 17:35:21:218
-0.2,-0.01,10.14,-0.01,0.0,-0.01,0.01,-0.01,-0.01,64755,2019-04-29 17:35:21:223
-0.2,-0.01,10.14,-0.01,0.0,-0.01,0.01,-0.01,-0.01,64760,2019-04-29 17:35:21:228
-0.73,-0.28,9.73,-0.5,-0.26,-0.37,0.01,0.0,-0.02,64765,2019-04-29 17:35:21:233
-0.73,-0.28,9.73,-0.5,-0.26,-0.37,0.01,0.0,-0.02,64773,2019-04-29 17:35:21:241
-0.73,-0.28,9.73,-0.5,-0.26,-0.37,0.01,0.0,-0.02,64774,2019-04-29 17:35:21:242
-0.73,-0.28,9.73,-0.5,-0.26,-0.37,0.01,0.0,-0.02,64779,2019-04-29 17:35:21:247
-0.63,0.8,10.05,-0.39,0.73,-0.1,0.02,0.0,-0.01,64784,2019-04-29 17:35:21:252
-0.63,0.8,10.05,-0.39,0.73,-0.1,0.02,0.0,-0.01,64791,2019-04-29 17:35:21:259
-0.63,0.8,10.05,-0.39,0.73,-0.1,0.02,0.0,-0.01,64795,2019-04-29 17:35:21:263
-0.63,0.8,10.05,-0.39,0.73,-0.1,0.02,0.0,-0.01,64799,2019-04-29 17:35:21:267
-0.35,1.7,9.99,-0.09,1.44,-0.18,0.02,0.0,0.02,64804,2019-04-29 17:35:21:272
-0.35,1.7,9.99,-0.09,1.44,-0.18,0.02,0.0,0.02,64811,2019-04-29 17:35:21:279
-0.35,1.7,9.99,-0.09,1.44,-0.18,0.02,0.0,0.02,64814,2019-04-29 17:35:21:282
-0.35,1.7,9.99,-0.09,1.44,-0.18,0.02,0.0,0.02,64819,2019-04-29 17:35:21:287
-0.58,0.93,10.01,-0.33,0.55,-0.05,0.0,0.0,0.03,64826,2019-04-29 17:35:21:294
-0.58,0.93,10.01,-0.33,0.55,-0.05,0.0,0.0,0.03,64830,2019-04-29 17:35:21:298
-0.58,0.93,10.01,-0.33,0.55,-0.05,0.0,0.0,0.03,64834,2019-04-29 17:35:21:302
-0.58,0.93,10.01,-0.33,0.55,-0.05,0.0,0.0,0.03,64839,2019-04-29 17:35:21:307
-0.45,-0.27,9.12,-0.15,-0.67,-0.83,-0.01,-0.03,0.07,64846,2019-04-29 17:35:21:314
-0.45,-0.27,9.12,-0.15,-0.67,-0.83,-0.01,-0.03,0.07,64852,2019-04-29 17:35:21:320
-0.45,-0.27,9.12,-0.15,-0.67,-0.83,-0.01,-0.03,0.07,64855,2019-04-29 17:35:21:323
-0.45,-0.27,9.12,-0.15,-0.67,-0.83,-0.01,-0.03,0.07,64860,2019-04-29 17:35:21:328
0.59,0.3,10.15,0.81,-0.1,0.17,-0.04,0.0,0.09,64865,2019-04-29 17:35:21:333
0.59,0.3,10.15,0.81,-0.1,0.17,-0.04,0.0,0.09,64871,2019-04-29 17:35:21:339
0.59,0.3,10.15,0.81,-0.1,0.17,-0.04,0.0,0.09,64874,2019-04-29 17:35:21:342
0.59,0.3,10.15,0.81,-0.1,0.17,-0.04,0.0,0.09,64879,2019-04-29 17:35:21:347
0.41,0.19,10.66,0.61,-0.2,0.62,0.03,-0.01,0.03,64885,2019-04-29 17:35:21:353
0.41,0.19,10.66,0.61,-0.2,0.62,0.03,-0.01,0.03,64889,2019-04-29 17:35:21:357
0.41,0.19,10.66,0.61,-0.2,0.62,0.03,-0.01,0.03,64896,2019-04-29 17:35:21:364
0.41,0.19,10.66,0.61,-0.2,0.62,0.03,-0.01,0.03,64899,2019-04-29 17:35:21:367
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64905,2019-04-29 17:35:21:373
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64910,2019-04-29 17:35:21:378
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64914,2019-04-29 17:35:21:382
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64920,2019-04-29 17:35:21:388
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64925,2019-04-29 17:35:21:393
-0.18,0.29,10.22,0.0,-0.11,0.16,0.02,-0.01,0.0,64930,2019-04-29 17:35:21:398
-0.29,0.73,9.5,-0.06,0.27,-0.54,0.04,0.0,-0.02,64935,2019-04-29 17:35:21:403
-0.29,0.73,9.5,-0.06,0.27,-0.54,0.04,0.0,-0.02,64939,2019-04-29 17:35:21:407
-0.29,0.73,9.5,-0.06,0.27,-0.54,0.04,0.0,-0.02,64944,2019-04-29 17:35:21:412
-0.29,0.73,9.5,-0.06,0.27,-0.54,0.04,0.0,-0.02,64949,2019-04-29 17:35:21:417
-0.41,0.19,9.66,-0.22,-0.45,-0.35,0.0,0.0,-0.07,64956,2019-04-29 17:35:21:424
-0.41,0.19,9.66,-0.22,-0.45,-0.35,0.0,0.0,-0.07,64960,2019-04-29 17:35:21:428
-0.41,0.19,9.66,-0.22,-0.45,-0.35,0.0,0.0,-0.07,64965,2019-04-29 17:35:21:433
-0.41,0.19,9.66,-0.22,-0.45,-0.35,0.0,0.0,-0.07,64970,2019-04-29 17:35:21:438
-0.2,0.98,10.7,-0.22,-0.45,-0.35,0.0,0.0,-0.07,64974,2019-04-29 17:35:21:442
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,64979,2019-04-29 17:35:21:447
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,64985,2019-04-29 17:35:21:453
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,64991,2019-04-29 17:35:21:459
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,64994,2019-04-29 17:35:21:462
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,65000,2019-04-29 17:35:21:468
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,65004,2019-04-29 17:35:21:472
-0.2,0.98,10.7,-0.02,0.31,0.67,0.0,0.0,-0.04,65010,2019-04-29 17:35:21:478
0.16,1.09,9.71,0.34,0.47,-0.34,0.08,0.0,-0.02,65014,2019-04-29 17:35:21:482
0.16,1.09,9.71,0.34,0.47,-0.34,0.08,0.0,-0.02,65020,2019-04-29 17:35:21:488
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65025,2019-04-29 17:35:21:493
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65029,2019-04-29 17:35:21:497
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65034,2019-04-29 17:35:21:502
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65039,2019-04-29 17:35:21:507
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65044,2019-04-29 17:35:21:512
0.16,1.09,9.71,0.18,-0.54,0.05,0.0,0.0,-0.02,65052,2019-04-29 17:35:21:520
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65054,2019-04-29 17:35:21:522
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65059,2019-04-29 17:35:21:527
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65064,2019-04-29 17:35:21:532
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65071,2019-04-29 17:35:21:539
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65075,2019-04-29 17:35:21:543
-0.07,-0.1,9.75,0.03,-0.55,-0.34,0.01,0.0,-0.03,65079,2019-04-29 17:35:21:547
-0.66,0.44,10.72,-0.49,-0.02,0.63,0.11,-0.01,0.0,65084,2019-04-29 17:35:21:552
-0.66,0.44,10.72,-0.49,-0.02,0.63,0.11,-0.01,0.0,65089,2019-04-29 17:35:21:557
-0.66,0.44,10.72,-1.8,-1.67,-1.93,0.1,-0.03,0.03,65095,2019-04-29 17:35:21:563
-0.66,0.44,10.72,-1.8,-1.67,-1.93,0.1,-0.03,0.03,65099,2019-04-29 17:35:21:567
-0.66,0.44,10.72,-1.8,-1.67,-1.93,0.1,-0.03,0.03,65105,2019-04-29 17:35:21:573
-0.66,0.44,10.72,-1.8,-1.67,-1.93,0.1,-0.03,0.03,65109,2019-04-29 17:35:21:577
1.18,0.06,8.41,-1.8,-1.67,-1.93,0.0,-0.02,0.0,65114,2019-04-29 17:35:21:582
1.18,0.06,8.41,1.37,-0.43,-1.57,0.0,-0.02,0.0,65122,2019-04-29 17:35:21:590
1.18,0.06,8.41,1.37,-0.43,-1.57,0.0,-0.02,0.0,65125,2019-04-29 17:35:21:593
1.18,0.06,8.41,1.37,-0.43,-1.57,0.0,-0.02,0.0,65129,2019-04-29 17:35:21:597
1.18,0.06,8.41,1.37,-0.43,-1.57,0.0,-0.02,0.0,65136,2019-04-29 17:35:21:604
1.18,0.06,8.41,1.37,-0.43,-1.57,0.0,-0.02,0.0,65141,2019-04-29 17:35:21:609
1.09,0.0,10.49,1.22,-0.38,0.49,0.01,0.01,-0.08,65147,2019-04-29 17:35:21:615
1.09,0.0,10.49,1.22,-0.38,0.49,0.01,0.01,-0.08,65149,2019-04-29 17:35:21:617
1.09,0.0,10.49,1.22,-0.38,0.49,0.01,0.01,-0.08,65156,2019-04-29 17:35:21:624
1.09,0.0,10.49,1.22,-0.38,0.49,0.02,0.0,-0.09,65159,2019-04-29 17:35:21:627
1.09,0.0,10.49,0.23,1.09,0.32,0.02,0.0,-0.09,65165,2019-04-29 17:35:21:633
1.09,0.0,10.49,0.23,1.09,0.32,0.02,0.0,-0.09,65171,2019-04-29 17:35:21:639
-1.56,0.91,9.98,0.23,1.09,0.32,0.02,0.0,-0.09,65174,2019-04-29 17:35:21:642
-1.56,0.91,9.98,-1.4,0.43,-0.08,0.01,0.0,-0.04,65179,2019-04-29 17:35:21:647
-1.56,0.91,9.98,-1.4,0.43,-0.08,0.01,0.0,-0.04,65184,2019-04-29 17:35:21:652
-1.56,0.91,9.98,-1.4,0.43,-0.08,0.01,0.0,-0.04,65189,2019-04-29 17:35:21:657
-1.75,-0.46,9.79,-1.45,-0.89,-0.13,0.01,-0.03,0.0,65195,2019-04-29 17:35:21:663
-1.75,-0.46,9.79,-1.45,-0.89,-0.13,0.01,-0.03,0.0,65199,2019-04-29 17:35:21:667
-1.75,-0.46,9.79,-1.45,-0.89,-0.13,0.01,-0.03,0.0,65205,2019-04-29 17:35:21:673
-1.75,-0.46,9.79,-1.45,-0.89,-0.13,0.01,-0.03,0.0,65210,2019-04-29 17:35:21:678
-3.2,-1.48,9.8,-2.81,-1.83,-0.16,0.02,-0.02,0.06,65214,2019-04-29 17:35:21:682
-3.2,-1.48,9.8,-2.81,-1.83,-0.16,0.02,-0.02,0.06,65219,2019-04-29 17:35:21:687
-3.2,-1.48,9.8,-2.81,-1.83,-0.16,0.02,-0.02,0.06,65228,2019-04-29 17:35:21:696
-3.2,-1.48,9.8,-2.81,-1.83,-0.16,0.02,-0.02,0.06,65229,2019-04-29 17:35:21:697
-2.93,-1.19,8.87,-2.44,-1.46,-1.04,-0.01,-0.02,0.07,65236,2019-04-29 17:35:21:704
-2.93,-1.19,8.87,-2.44,-1.46,-1.04,-0.01,-0.02,0.07,65240,2019-04-29 17:35:21:708
-2.93,-1.19,8.87,-2.44,-1.46,-1.04,-0.01,-0.02,0.07,65245,2019-04-29 17:35:21:713
-2.93,-1.19,8.87,-2.44,-1.46,-1.04,-0.01,-0.02,0.07,65249,2019-04-29 17:35:21:717
-2.02,-2.71,9.28,-1.44,-2.79,-0.57,0.01,-0.01,0.05,65255,2019-04-29 17:35:21:723
-2.02,-2.71,9.28,-1.44,-2.79,-0.57,0.01,-0.01,0.05,65260,2019-04-29 17:35:21:728
-2.02,-2.71,9.28,-1.44,-2.79,-0.57,0.01,-0.01,0.05,65264,2019-04-29 17:35:21:732
-2.02,-2.71,9.28,-1.44,-2.79,-0.57,0.01,-0.01,0.05,65270,2019-04-29 17:35:21:738
-0.44,-4.2,9.83,0.18,-3.92,0.0,0.0,0.0,0.03,65274,2019-04-29 17:35:21:742
-0.44,-4.2,9.83,0.18,-3.92,0.0,0.0,0.0,0.03,65280,2019-04-29 17:35:21:748
-0.44,-4.2,9.83,0.18,-3.92,0.0,0.0,0.0,0.03,65285,2019-04-29 17:35:21:753
-0.44,-4.2,9.83,0.18,-3.92,0.0,0.0,0.0,0.03,65290,2019-04-29 17:35:21:758
