ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
0.58,-2.04,12.68,0.59,-1.76,0.51,-0.03,-0.08,0.28,43049,2019-04-29 17:28:08:980
0.58,-2.04,12.68,0.59,-1.76,0.51,-0.03,-0.08,0.28,43053,2019-04-29 17:28:08:984
0.58,-2.04,12.68,0.59,-1.76,0.51,-0.03,-0.08,0.28,43058,2019-04-29 17:28:08:989
0.58,-2.04,12.68,0.59,-1.76,0.51,-0.03,-0.08,0.28,43062,2019-04-29 17:28:08:993
0.58,-2.04,12.68,0.59,-1.76,0.51,-0.03,-0.08,0.28,43067,2019-04-29 17:28:08:998
2.22,-3.71,5.96,2.3,-3.44,-5.87,0.06,-0.1,0.22,43073,2019-04-29 17:28:09:004
2.22,-3.71,5.96,2.3,-3.44,-5.87,0.06,-0.1,0.22,43077,2019-04-29 17:28:09:008
2.22,-3.71,5.96,-4.32,-2.38,0.77,0.03,-0.04,0.2,43082,2019-04-29 17:28:09:013
2.22,-3.71,5.96,-4.32,-2.38,0.77,0.03,-0.04,0.2,43088,2019-04-29 17:28:09:019
2.22,-3.71,5.96,-4.32,-2.38,0.77,0.03,-0.04,0.2,43093,2019-04-29 17:28:09:024
2.22,-3.71,5.96,-4.32,-2.38,0.77,0.03,-0.04,0.2,43097,2019-04-29 17:28:09:028
5.23,1.03,17.3,5.32,1.91,6.07,-0.07,-0.06,0.11,43104,2019-04-29 17:28:09:035
5.23,1.03,17.3,5.32,1.91,6.07,-0.07,-0.06,0.11,43107,2019-04-29 17:28:09:038
5.23,1.03,17.3,5.32,1.91,6.07,-0.07,-0.06,0.11,43113,2019-04-29 17:28:09:044
5.23,1.03,17.3,5.32,1.91,6.07,-0.07,-0.06,0.11,43118,2019-04-29 17:28:09:049
4.59,-4.02,4.95,4.37,-2.5,-5.56,-0.06,0.0,-0.02,43122,2019-04-29 17:28:09:053
4.59,-4.02,4.95,4.37,-2.5,-5.56,-0.06,0.0,-0.02,43127,2019-04-29 17:28:09:058
4.59,-4.02,4.95,4.37,-2.5,-5.56,-0.06,0.0,-0.02,43133,2019-04-29 17:28:09:064
4.59,-4.02,4.95,4.37,-2.5,-5.56,-0.06,0.0,-0.02,43138,2019-04-29 17:28:09:069
1.79,4.6,17.7,1.37,6.04,7.03,0.08,0.04,-0.06,43143,2019-04-29 17:28:09:074
1.79,4.6,17.7,1.37,6.04,7.03,0.08,0.04,-0.06,43147,2019-04-29 17:28:09:078
1.79,4.6,17.7,1.37,6.04,7.03,0.08,0.04,-0.06,43153,2019-04-29 17:28:09:084
1.79,4.6,17.7,1.37,6.04,7.03,0.08,0.04,-0.06,43158,2019-04-29 17:28:09:089
-0.27,6.86,21.39,-0.66,8.19,10.51,-0.13,0.08,-0.13,43163,2019-04-29 17:28:09:094
-0.27,6.86,21.39,-0.66,8.19,10.51,-0.13,0.08,-0.13,43167,2019-04-29 17:28:09:098
-0.27,6.86,21.39,-0.66,8.19,10.51,-0.13,0.08,-0.13,43172,2019-04-29 17:28:09:103
-0.27,6.86,21.39,-0.66,8.19,10.51,-0.13,0.08,-0.13,43178,2019-04-29 17:28:09:109
0.12,-3.64,7.15,-0.52,-1.13,-2.27,-0.1,-0.04,-0.06,43183,2019-04-29 17:28:09:114
0.12,-3.64,7.15,-0.52,-1.13,-2.27,-0.1,-0.04,-0.06,43188,2019-04-29 17:28:09:119
0.12,-3.64,7.15,-0.52,-1.13,-2.27,-0.1,-0.04,-0.06,43193,2019-04-29 17:28:09:124
0.12,-3.64,7.15,-0.52,-1.13,-2.27,-0.1,-0.04,-0.06,43201,2019-04-29 17:28:09:132
-3.14,1.51,16.51,-3.54,3.34,6.66,0.05,0.08,0.01,43203,2019-04-29 17:28:09:134
-3.14,1.51,16.51,-3.54,3.34,6.66,0.05,0.08,0.01,43208,2019-04-29 17:28:09:139
-3.14,1.51,16.51,-3.54,3.34,6.66,0.05,0.08,0.01,43212,2019-04-29 17:28:09:143
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43222,2019-04-29 17:28:09:153
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43222,2019-04-29 17:28:09:153
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43229,2019-04-29 17:28:09:160
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43232,2019-04-29 17:28:09:163
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43238,2019-04-29 17:28:09:169
-0.99,-1.92,8.63,-1.45,-0.34,-1.47,0.0,-0.03,0.03,43242,2019-04-29 17:28:09:173
0.2,-3.53,-1.07,-0.14,-1.35,-10.22,-0.06,-0.09,-0.02,43248,2019-04-29 17:28:09:179
0.2,-3.53,-1.07,-0.14,-1.35,-10.22,-0.06,-0.09,-0.02,43253,2019-04-29 17:28:09:184
-2.09,-5.14,11.99,-0.14,-1.35,-10.22,-0.11,0.03,0.02,43258,2019-04-29 17:28:09:189
-2.09,-5.14,11.99,-0.14,-1.35,-10.22,-0.11,0.03,0.02,43263,2019-04-29 17:28:09:194
-2.09,-5.14,11.99,-2.41,-2.69,2.78,-0.11,0.03,0.02,43268,2019-04-29 17:28:09:199
-2.09,-5.14,11.99,-2.41,-2.69,2.78,-0.11,0.03,0.02,43273,2019-04-29 17:28:09:204
-2.09,-5.14,11.99,-2.41,-2.69,2.78,-0.11,0.03,0.02,43278,2019-04-29 17:28:09:209
-2.09,-5.14,11.99,-2.41,-2.69,2.78,-0.11,0.03,0.02,43282,2019-04-29 17:28:09:213
-2.0,0.36,15.39,-2.12,1.95,5.41,0.17,0.07,0.01,43288,2019-04-29 17:28:09:219
-2.0,0.36,15.39,-2.12,1.95,5.41,0.17,0.07,0.01,43292,2019-04-29 17:28:09:223
-2.0,0.36,15.39,-2.12,1.95,5.41,0.17,0.07,0.01,43297,2019-04-29 17:28:09:228
0.81,-3.23,9.46,0.46,-2.19,-0.55,0.12,0.02,-0.05,43302,2019-04-29 17:28:09:233
0.81,-3.23,9.46,0.46,-2.19,-0.55,0.12,0.02,-0.05,43307,2019-04-29 17:28:09:238
0.81,-3.23,9.46,0.46,-2.19,-0.55,0.12,0.02,-0.05,43312,2019-04-29 17:28:09:243
-1.78,0.47,9.18,-1.82,1.3,-1.04,-0.21,-0.03,-0.15,43318,2019-04-29 17:28:09:249
-1.78,0.47,9.18,-1.82,1.3,-1.04,-0.21,-0.03,-0.15,43322,2019-04-29 17:28:09:253
-1.78,0.47,9.18,-1.82,1.3,-1.04,-0.21,-0.03,-0.15,43328,2019-04-29 17:28:09:259
-1.78,0.47,9.18,-1.82,1.3,-1.04,-0.21,-0.03,-0.15,43333,2019-04-29 17:28:09:264
0.69,-2.29,13.54,-1.82,1.3,-1.04,-0.01,0.03,-0.07,43338,2019-04-29 17:28:09:269
0.69,-2.29,13.54,-1.82,1.3,-1.04,-0.01,0.03,-0.07,43343,2019-04-29 17:28:09:274
0.69,-2.29,13.54,0.5,-1.34,3.68,-0.01,0.03,-0.07,43348,2019-04-29 17:28:09:279
0.69,-2.29,13.54,0.5,-1.34,3.68,-0.01,0.03,-0.07,43353,2019-04-29 17:28:09:284
3.64,2.47,6.2,3.19,3.39,-2.94,0.21,-0.01,-0.1,43361,2019-04-29 17:28:09:292
3.64,2.47,6.2,3.19,3.39,-2.94,0.21,-0.01,-0.1,43362,2019-04-29 17:28:09:293
3.64,2.47,6.2,3.19,3.39,-2.94,0.21,-0.01,-0.1,43368,2019-04-29 17:28:09:299
3.64,2.47,6.2,3.19,3.39,-2.94,0.21,-0.01,-0.1,43374,2019-04-29 17:28:09:305
3.64,2.47,6.2,3.19,3.39,-2.94,0.21,-0.01,-0.1,43377,2019-04-29 17:28:09:308
0.98,1.98,7.97,0.63,2.13,-1.84,-0.15,0.07,-0.2,43382,2019-04-29 17:28:09:313
0.98,1.98,7.97,0.63,2.13,-1.84,-0.15,0.07,-0.2,43388,2019-04-29 17:28:09:319
0.98,1.98,7.97,0.63,2.13,-1.84,-0.15,0.07,-0.2,43393,2019-04-29 17:28:09:324
0.98,1.98,7.97,0.63,2.13,-1.84,-0.15,0.07,-0.2,43397,2019-04-29 17:28:09:328
4.41,-4.58,13.0,3.84,-4.0,3.65,-0.08,0.05,-0.19,43406,2019-04-29 17:28:09:337
4.41,-4.58,13.0,3.84,-4.0,3.65,-0.08,0.05,-0.19,43410,2019-04-29 17:28:09:341
4.41,-4.58,13.0,3.84,-4.0,3.65,-0.08,0.05,-0.19,43412,2019-04-29 17:28:09:343
4.41,-4.58,13.0,3.84,-4.0,3.65,-0.08,0.05,-0.19,43417,2019-04-29 17:28:09:348
0.15,6.07,9.7,-0.12,6.5,0.47,0.11,0.01,-0.29,43424,2019-04-29 17:28:09:355
0.15,6.07,9.7,-0.12,6.5,0.47,0.11,0.01,-0.29,43427,2019-04-29 17:28:09:358
0.15,6.07,9.7,-0.12,6.5,0.47,0.11,0.01,-0.29,43433,2019-04-29 17:28:09:364
-1.82,7.93,18.69,-1.91,7.15,7.78,-0.06,0.07,-0.21,43437,2019-04-29 17:28:09:368
-1.82,7.93,18.69,-1.91,7.15,7.78,-0.06,0.07,-0.21,43442,2019-04-29 17:28:09:373
-1.82,7.93,18.69,-1.91,7.15,7.78,-0.06,0.07,-0.21,43447,2019-04-29 17:28:09:378
-1.82,7.93,18.69,-1.91,7.15,7.78,-0.06,0.07,-0.21,43453,2019-04-29 17:28:09:384
-1.82,7.93,18.69,-1.91,7.15,7.78,-0.06,0.07,-0.21,43457,2019-04-29 17:28:09:388
-0.84,1.25,11.06,-0.86,-0.45,-0.35,-0.11,-0.02,-0.16,43464,2019-04-29 17:28:09:395
-0.84,1.25,11.06,-0.86,-0.45,-0.35,-0.11,-0.02,-0.16,43468,2019-04-29 17:28:09:399
-0.84,1.25,11.06,-0.86,-0.45,-0.35,-0.11,-0.02,-0.16,43475,2019-04-29 17:28:09:406
-0.84,1.25,11.06,-0.86,-0.45,-0.35,-0.11,-0.02,-0.16,43477,2019-04-29 17:28:09:408
-6.94,-2.6,4.55,-6.77,-3.71,-6.14,-0.05,-0.01,-0.15,43483,2019-04-29 17:28:09:414
-6.94,-2.6,4.55,-6.77,-3.71,-6.14,-0.05,-0.01,-0.15,43491,2019-04-29 17:28:09:422
-6.94,-2.6,4.55,-6.77,-3.71,-6.14,-0.05,-0.01,-0.15,43492,2019-04-29 17:28:09:423
-6.94,-2.6,4.55,-6.77,-3.71,-6.14,-0.05,-0.01,-0.15,43497,2019-04-29 17:28:09:428
-5.44,-1.82,14.64,-5.22,-2.78,3.76,0.0,0.0,-0.03,43504,2019-04-29 17:28:09:435
-5.44,-1.82,14.64,-5.22,-2.78,3.76,0.0,0.0,-0.03,43509,2019-04-29 17:28:09:440
-5.44,-1.82,14.64,-5.22,-2.78,3.76,0.0,0.0,-0.03,43513,2019-04-29 17:28:09:444
-0.23,2.22,14.55,-0.18,0.7,3.44,-0.05,-0.03,-0.09,43518,2019-04-29 17:28:09:449
-0.23,2.22,14.55,-0.18,0.7,3.44,-0.05,-0.03,-0.09,43523,2019-04-29 17:28:09:454
-0.23,2.22,14.55,-0.18,0.7,3.44,-0.05,-0.03,-0.09,43527,2019-04-29 17:28:09:458
-0.23,2.22,14.55,-0.18,0.7,3.44,-0.05,-0.03,-0.09,43535,2019-04-29 17:28:09:466
-0.23,2.22,14.55,-0.18,0.7,3.44,-0.05,-0.03,-0.09,43537,2019-04-29 17:28:09:468
2.24,4.42,8.14,2.45,2.69,-3.11,-0.09,-0.09,-0.24,43543,2019-04-29 17:28:09:474
2.24,4.42,8.14,2.45,2.69,-3.11,-0.09,-0.09,-0.24,43548,2019-04-29 17:28:09:479
2.24,4.42,8.14,2.45,2.69,-3.11,-0.09,-0.09,-0.24,43554,2019-04-29 17:28:09:485
2.63,0.0,15.55,2.97,-1.73,3.52,0.03,0.05,-0.2,43557,2019-04-29 17:28:09:488
2.63,0.0,15.55,2.97,-1.73,3.52,0.03,0.05,-0.2,43564,2019-04-29 17:28:09:495
2.63,0.0,15.55,2.97,-1.73,3.52,0.03,0.05,-0.2,43568,2019-04-29 17:28:09:499
2.63,0.0,15.55,2.97,-1.73,3.52,0.03,0.05,-0.2,43574,2019-04-29 17:28:09:505
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.03,-0.24,43577,2019-04-29 17:28:09:508
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.03,-0.24,43582,2019-04-29 17:28:09:513
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.0,-0.28,43588,2019-04-29 17:28:09:519
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.0,-0.28,43592,2019-04-29 17:28:09:523
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.0,-0.28,43597,2019-04-29 17:28:09:528
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.0,-0.28,43603,2019-04-29 17:28:09:534
2.89,2.76,9.59,3.12,0.95,-1.91,0.0,0.0,-0.28,43607,2019-04-29 17:28:09:538
-2.2,-1.33,6.3,4.46,-1.11,-5.29,0.04,-0.06,-0.1,43612,2019-04-29 17:28:09:543
-2.2,-1.33,6.3,4.46,-1.11,-5.29,0.04,-0.06,-0.1,43618,2019-04-29 17:28:09:549
-2.2,-1.33,6.3,4.46,-1.11,-5.29,0.04,-0.06,-0.1,43623,2019-04-29 17:28:09:554
-3.22,1.87,9.14,4.46,-1.11,-5.29,0.0,-0.02,-0.23,43628,2019-04-29 17:28:09:559
-3.22,1.87,9.14,4.46,-1.11,-5.29,0.0,-0.02,-0.23,43632,2019-04-29 17:28:09:563
-3.22,1.87,9.14,-3.01,0.68,-1.51,-0.15,0.0,-0.25,43638,2019-04-29 17:28:09:569
-3.22,1.87,9.14,-3.01,0.68,-1.51,-0.15,0.0,-0.25,43642,2019-04-29 17:28:09:573
-3.22,1.87,9.14,-3.01,0.68,-1.51,-0.15,0.0,-0.25,43648,2019-04-29 17:28:09:579
-3.22,1.87,9.14,-3.01,0.68,-1.51,-0.15,0.0,-0.25,43654,2019-04-29 17:28:09:585
-3.22,1.87,9.14,-3.01,0.68,-1.51,-0.15,0.0,-0.25,43657,2019-04-29 17:28:09:588
-1.61,-7.77,4.91,-1.57,-8.07,-4.98,0.1,0.07,-0.12,43662,2019-04-29 17:28:09:593
-1.61,-7.77,4.91,-1.57,-8.07,-4.98,0.1,0.07,-0.12,43667,2019-04-29 17:28:09:598
-1.14,-1.19,10.25,-1.18,-1.81,-0.13,-0.12,0.08,-0.17,43675,2019-04-29 17:28:09:606
-1.14,-1.19,10.25,-1.18,-1.81,-0.13,-0.12,0.08,-0.17,43678,2019-04-29 17:28:09:609
-1.14,-1.19,10.25,-1.18,-1.81,-0.13,-0.12,0.08,-0.17,43683,2019-04-29 17:28:09:614
-1.14,-1.19,10.25,-1.18,-1.81,-0.13,-0.12,0.08,-0.17,43689,2019-04-29 17:28:09:620
-1.14,-1.19,10.25,-1.18,-1.81,-0.13,-0.12,0.08,-0.17,43692,2019-04-29 17:28:09:623
1.66,-1.85,3.75,1.53,-2.11,-5.78,-0.09,-0.09,-0.18,43697,2019-04-29 17:28:09:628
1.66,-1.85,3.75,1.53,-2.11,-5.78,-0.09,-0.09,-0.18,43703,2019-04-29 17:28:09:634
1.66,-1.85,3.75,1.53,-2.11,-5.78,-0.09,-0.09,-0.18,43708,2019-04-29 17:28:09:639
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43712,2019-04-29 17:28:09:643
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43718,2019-04-29 17:28:09:649
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43722,2019-04-29 17:28:09:653
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43727,2019-04-29 17:28:09:658
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43732,2019-04-29 17:28:09:663
2.31,4.78,15.07,2.35,4.76,5.45,0.12,0.02,-0.08,43739,2019-04-29 17:28:09:670
1.83,5.79,11.72,1.86,5.66,2.14,0.0,-0.1,0.04,43742,2019-04-29 17:28:09:673
1.83,5.79,11.72,1.86,5.66,2.14,0.0,-0.1,0.04,43747,2019-04-29 17:28:09:678
1.83,5.79,11.72,1.86,5.66,2.14,-0.01,-0.08,0.03,43755,2019-04-29 17:28:09:686
1.83,5.79,11.72,1.86,5.66,2.14,-0.01,-0.08,0.03,43758,2019-04-29 17:28:09:689
1.83,5.79,11.72,1.86,5.66,2.14,-0.01,-0.08,0.03,43763,2019-04-29 17:28:09:694
1.83,5.79,11.72,1.86,5.66,2.14,-0.01,-0.08,0.03,43767,2019-04-29 17:28:09:698
0.31,-0.87,15.03,0.33,-0.77,5.18,0.08,0.03,0.19,43773,2019-04-29 17:28:09:704
0.31,-0.87,15.03,0.33,-0.77,5.18,0.08,0.03,0.19,43778,2019-04-29 17:28:09:709
0.31,-0.87,15.03,0.33,-0.77,5.18,0.08,0.03,0.19,43783,2019-04-29 17:28:09:714
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43787,2019-04-29 17:28:09:718
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43792,2019-04-29 17:28:09:723
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43797,2019-04-29 17:28:09:728
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43802,2019-04-29 17:28:09:733
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43807,2019-04-29 17:28:09:738
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43812,2019-04-29 17:28:09:743
0.67,0.27,7.4,0.71,0.34,-2.09,-0.06,-0.03,0.04,43817,2019-04-29 17:28:09:748
2.31,0.0,12.22,2.23,0.0,2.36,0.13,-0.02,0.04,43825,2019-04-29 17:28:09:756
2.31,0.0,12.22,2.23,0.0,2.36,0.13,-0.02,0.04,43827,2019-04-29 17:28:09:758
2.31,0.0,12.22,2.23,0.0,2.36,0.13,-0.02,0.04,43833,2019-04-29 17:28:09:764
2.31,0.0,12.22,2.23,0.0,2.36,0.13,-0.02,0.04,43838,2019-04-29 17:28:09:769
0.87,-0.65,11.03,0.7,-0.55,1.23,0.06,0.06,0.05,43842,2019-04-29 17:28:09:773
0.87,-0.65,11.03,0.7,-0.55,1.23,0.06,0.06,0.05,43847,2019-04-29 17:28:09:778
0.87,-0.65,11.03,0.7,-0.55,1.23,0.06,0.06,0.05,43852,2019-04-29 17:28:09:783
0.87,-0.65,11.03,0.7,-0.55,1.23,0.06,0.06,0.05,43857,2019-04-29 17:28:09:788
1.63,1.5,9.09,1.39,1.26,-1.29,-0.07,-0.1,0.05,43862,2019-04-29 17:28:09:793
1.63,1.5,9.09,1.39,1.26,-1.29,-0.07,-0.1,0.05,43867,2019-04-29 17:28:09:798
1.63,1.5,9.09,1.39,1.26,-1.29,0.1,0.03,0.09,43873,2019-04-29 17:28:09:804
1.63,1.5,9.09,0.63,0.98,-3.67,0.1,0.03,0.09,43878,2019-04-29 17:28:09:809
1.63,1.5,9.09,0.63,0.98,-3.67,0.1,0.03,0.09,43884,2019-04-29 17:28:09:815
1.63,1.5,9.09,0.63,0.98,-3.67,0.1,0.03,0.09,43887,2019-04-29 17:28:09:818
0.59,-2.26,11.2,0.23,-2.13,0.41,0.06,0.03,0.06,43893,2019-04-29 17:28:09:824
0.59,-2.26,11.2,0.23,-2.13,0.41,0.06,0.03,0.06,43898,2019-04-29 17:28:09:829
0.59,-2.26,11.2,0.23,-2.13,0.41,0.06,0.03,0.06,43903,2019-04-29 17:28:09:834
0.59,-2.26,11.2,0.23,-2.13,0.41,0.06,0.03,0.06,43907,2019-04-29 17:28:09:838
-2.7,1.69,7.4,-3.07,1.97,-3.29,0.0,-0.14,0.0,43913,2019-04-29 17:28:09:844
-2.7,1.69,7.4,-3.07,1.97,-3.29,0.0,-0.14,0.0,43918,2019-04-29 17:28:09:849
-2.7,1.69,7.4,-3.07,1.97,-3.29,0.0,-0.14,0.0,43923,2019-04-29 17:28:09:854
-2.7,1.69,7.4,-3.07,1.97,-3.29,0.0,-0.14,0.0,43927,2019-04-29 17:28:09:858
-2.7,1.69,7.4,-3.07,1.97,-3.29,0.0,-0.14,0.0,43932,2019-04-29 17:28:09:863
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.14,0.01,0.09,43938,2019-04-29 17:28:09:869
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.14,0.01,0.09,43943,2019-04-29 17:28:09:874
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.16,0.07,0.02,43948,2019-04-29 17:28:09:879
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.16,0.07,0.02,43953,2019-04-29 17:28:09:884
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.16,0.07,0.02,43958,2019-04-29 17:28:09:889
-0.97,-5.29,11.36,-1.48,-4.44,0.44,0.16,0.07,0.02,43963,2019-04-29 17:28:09:894
5.08,3.71,10.39,-1.48,-4.44,0.44,0.09,-0.04,-0.16,43968,2019-04-29 17:28:09:899
5.08,3.71,10.39,4.21,4.82,0.21,0.09,-0.04,-0.16,43972,2019-04-29 17:28:09:903
5.08,3.71,10.39,4.21,4.82,0.21,0.09,-0.04,-0.16,43977,2019-04-29 17:28:09:908
5.08,3.71,10.39,4.21,4.82,0.21,0.09,-0.04,-0.16,43983,2019-04-29 17:28:09:914
0.99,2.59,11.03,4.21,4.82,0.21,0.06,0.0,-0.24,43987,2019-04-29 17:28:09:918
0.99,2.59,11.03,0.17,3.64,0.49,0.06,0.0,-0.24,43992,2019-04-29 17:28:09:923
0.99,2.59,11.03,0.17,3.64,0.49,0.06,0.0,-0.24,43998,2019-04-29 17:28:09:929
0.99,2.59,11.03,0.17,3.64,0.49,0.06,0.0,-0.24,44005,2019-04-29 17:28:09:936
-1.81,0.41,14.26,-2.32,1.41,3.61,-0.01,0.07,-0.08,44010,2019-04-29 17:28:09:941
-1.81,0.41,14.26,-2.32,1.41,3.61,-0.01,0.07,-0.08,44012,2019-04-29 17:28:09:943
-1.81,0.41,14.26,-2.32,1.41,3.61,-0.01,0.07,-0.08,44017,2019-04-29 17:28:09:948
-1.81,0.41,14.26,-2.32,1.41,3.61,-0.01,0.07,-0.08,44022,2019-04-29 17:28:09:953
-1.81,0.41,14.26,-2.32,1.41,3.61,-0.01,0.07,-0.08,44028,2019-04-29 17:28:09:959
-3.97,-4.86,9.12,-4.26,-3.58,-1.78,-0.08,0.02,0.0,44032,2019-04-29 17:28:09:963
-3.97,-4.86,9.12,-4.26,-3.58,-1.78,-0.08,0.02,0.0,44039,2019-04-29 17:28:09:970
-3.97,-4.86,9.12,-4.26,-3.58,-1.78,-0.08,0.02,0.0,44045,2019-04-29 17:28:09:976
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44047,2019-04-29 17:28:09:978
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44053,2019-04-29 17:28:09:984
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44057,2019-04-29 17:28:09:988
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44062,2019-04-29 17:28:09:993
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44067,2019-04-29 17:28:09:998
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44073,2019-04-29 17:28:10:004
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44079,2019-04-29 17:28:10:010
-0.69,-3.28,10.85,-0.79,-1.84,-0.09,-0.05,0.0,0.11,44083,2019-04-29 17:28:10:014
-1.71,-1.39,11.51,-1.59,-0.34,0.47,-0.05,-0.03,0.15,44088,2019-04-29 17:28:10:019
-1.71,-1.39,11.51,-1.59,-0.34,0.47,-0.05,-0.03,0.15,44092,2019-04-29 17:28:10:023
-1.71,-1.39,11.51,-1.59,-0.34,0.47,-0.05,-0.03,0.15,44097,2019-04-29 17:28:10:028
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44103,2019-04-29 17:28:10:034
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44109,2019-04-29 17:28:10:040
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44113,2019-04-29 17:28:10:044
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44117,2019-04-29 17:28:10:048
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44122,2019-04-29 17:28:10:053
-0.75,3.32,13.82,-0.65,4.24,2.45,0.03,-0.07,0.24,44127,2019-04-29 17:28:10:058
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44133,2019-04-29 17:28:10:064
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44137,2019-04-29 17:28:10:068
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44142,2019-04-29 17:28:10:073
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44147,2019-04-29 17:28:10:078
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44153,2019-04-29 17:28:10:084
-0.33,0.77,13.25,-0.46,1.25,2.12,-0.03,-0.05,0.24,44157,2019-04-29 17:28:10:088
0.74,2.56,19.34,0.76,2.36,7.42,-0.03,0.01,0.11,44162,2019-04-29 17:28:10:093
0.74,2.56,19.34,0.76,2.36,7.42,-0.03,0.01,0.11,44167,2019-04-29 17:28:10:098
0.74,2.56,19.34,0.76,2.36,7.42,-0.03,0.01,0.11,44173,2019-04-29 17:28:10:104
1.08,0.69,6.03,1.17,0.34,-5.87,0.09,-0.07,-0.03,44178,2019-04-29 17:28:10:109
1.08,0.69,6.03,1.17,0.34,-5.87,0.09,-0.07,-0.03,44183,2019-04-29 17:28:10:114
1.08,0.69,6.03,1.17,0.34,-5.87,0.09,-0.07,-0.03,44187,2019-04-29 17:28:10:118
2.08,4.58,19.85,2.0,4.02,7.28,0.02,0.05,-0.06,44193,2019-04-29 17:28:10:124
2.08,4.58,19.85,2.0,4.02,7.28,0.02,0.05,-0.06,44197,2019-04-29 17:28:10:128
2.08,4.58,19.85,2.0,4.02,7.28,0.02,0.05,-0.06,44203,2019-04-29 17:28:10:134
2.08,4.58,19.85,2.0,4.02,7.28,0.02,0.05,-0.06,44208,2019-04-29 17:28:10:139
4.62,7.29,18.71,4.23,6.1,5.87,0.0,0.01,-0.14,44213,2019-04-29 17:28:10:144
4.62,7.29,18.71,4.23,6.1,5.87,0.0,0.01,-0.14,44217,2019-04-29 17:28:10:148
4.62,7.29,18.71,4.23,6.1,5.87,0.0,0.01,-0.14,44222,2019-04-29 17:28:10:153
4.62,7.29,18.71,4.23,6.1,5.87,0.0,0.01,-0.14,44227,2019-04-29 17:28:10:158
0.37,3.1,7.01,-0.07,1.58,-5.72,0.01,-0.01,-0.25,44233,2019-04-29 17:28:10:164
0.37,3.1,7.01,-0.07,1.58,-5.72,0.01,-0.01,-0.25,44238,2019-04-29 17:28:10:169
