ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
-0.1,0.38,-9.62,-0.1,0.48,-9.79,0,-0.06,0.06,0.02,0,0,-4.38,4.25,99.9,326.589,-2.924,179.415,145940,2019-05-30 12:14:40:289
-0.1,0.38,-9.62,-0.1,0.48,-9.79,0,-0.06,0.06,0.02,0,0,-4.38,4.25,99.9,326.589,-2.924,179.415,145945,2019-05-30 12:14:40:294
-0.1,0.38,-9.62,-0.1,0.48,-9.79,0,-0.06,0.06,0.02,0,0,-4.38,4.25,99.9,326.589,-2.924,179.415,145949,2019-05-30 12:14:40:298
-0.1,0.38,-9.62,-0.1,0.48,-9.79,0,-0.06,0.06,0.02,0,0,-4.38,4.25,99.9,326.589,-2.924,179.415,145956,2019-05-30 12:14:40:305
-0.1,0.38,-9.62,-0.1,0.48,-9.79,0,-0.06,0.06,0.02,0,0,-4.38,4.25,99.9,326.589,-2.924,179.415,145960,2019-05-30 12:14:40:309
-0.15,0.46,-9.77,-0.1,0.48,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145965,2019-05-30 12:14:40:314
-0.15,0.46,-9.77,-0.1,0.48,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145970,2019-05-30 12:14:40:319
-0.15,0.46,-9.77,-0.1,0.48,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145975,2019-05-30 12:14:40:324
-0.15,0.46,-9.77,-0.1,0.48,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145981,2019-05-30 12:14:40:330
-0.15,0.46,-9.77,-0.1,0.48,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145986,2019-05-30 12:14:40:335
-0.05,0.47,-9.77,-0.1,0.47,-9.79,-0.03,0.02,-0.06,0.03,0,0,-4.19,4.37,99.9,330.541,-2.807,179.415,145990,2019-05-30 12:14:40:339
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,145997,2019-05-30 12:14:40:346
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146002,2019-05-30 12:14:40:351
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146005,2019-05-30 12:14:40:354
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146010,2019-05-30 12:14:40:359
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146015,2019-05-30 12:14:40:364
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146020,2019-05-30 12:14:40:369
-0.05,0.47,-9.77,-0.1,0.47,-9.79,0,0,-0.09,0.02,0,0,-4.8,4.97,100.5,330.541,-2.807,179.415,146025,2019-05-30 12:14:40:374
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146030,2019-05-30 12:14:40:379
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146034,2019-05-30 12:14:40:383
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146041,2019-05-30 12:14:40:390
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146045,2019-05-30 12:14:40:394
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146049,2019-05-30 12:14:40:398
-0.19,0.41,-9.71,-0.1,0.47,-9.79,-0.08,-0.01,0,0.01,0,-0.01,-4.8,4.73,100.2,328.398,-2.748,179.415,146054,2019-05-30 12:14:40:403
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146060,2019-05-30 12:14:40:409
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146065,2019-05-30 12:14:40:414
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146070,2019-05-30 12:14:40:419
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146075,2019-05-30 12:14:40:424
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146080,2019-05-30 12:14:40:429
-0.08,0.43,-9.8,-0.1,0.47,-9.79,0.03,0,-0.07,0,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146085,2019-05-30 12:14:40:434
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.44,4.79,100.02,328.398,-2.748,179.415,146090,2019-05-30 12:14:40:439
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146094,2019-05-30 12:14:40:443
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146099,2019-05-30 12:14:40:448
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146104,2019-05-30 12:14:40:453
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146110,2019-05-30 12:14:40:459
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146115,2019-05-30 12:14:40:464
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146120,2019-05-30 12:14:40:469
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146124,2019-05-30 12:14:40:473
-0.04,0.48,-9.73,-0.1,0.48,-9.79,0.07,0.03,0.01,-0.04,0,0,-4.67,4.68,100.98,328.744,-2.807,179.415,146129,2019-05-30 12:14:40:478
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146134,2019-05-30 12:14:40:483
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146140,2019-05-30 12:14:40:489
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146145,2019-05-30 12:14:40:494
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146149,2019-05-30 12:14:40:498
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146155,2019-05-30 12:14:40:504
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146160,2019-05-30 12:14:40:509
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146165,2019-05-30 12:14:40:514
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146169,2019-05-30 12:14:40:518
-0.14,0.52,-9.8,-0.1,0.5,-9.79,-0.02,0.04,-0.05,-0.06,0,0,-5.33,4.5,100.14,328.744,-2.807,179.415,146175,2019-05-30 12:14:40:524
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146181,2019-05-30 12:14:40:530
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146185,2019-05-30 12:14:40:534
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146190,2019-05-30 12:14:40:539
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146195,2019-05-30 12:14:40:544
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146200,2019-05-30 12:14:40:549
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146205,2019-05-30 12:14:40:554
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146210,2019-05-30 12:14:40:559
-0.16,0.4,-9.48,-0.1,0.52,-9.79,-0.02,-0.08,0.23,-0.02,0,0,-5.39,4.13,100.08,326.486,-2.924,179.415,146215,2019-05-30 12:14:40:564
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146220,2019-05-30 12:14:40:569
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146225,2019-05-30 12:14:40:574
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146232,2019-05-30 12:14:40:581
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146235,2019-05-30 12:14:40:584
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146240,2019-05-30 12:14:40:589
-0.1,0.43,-9.61,-0.1,0.52,-9.79,0.12,-0.03,0.13,0.03,0,0.01,-4.91,3.71,99.84,326.486,-2.924,179.415,146245,2019-05-30 12:14:40:594
