ACCELEROMETER X (m/s²),ACCELEROMETER Y (m/s²),ACCELEROMETER Z (m/s²),GRAVITY X (m/s²),GRAVITY Y (m/s²),GRAVITY Z (m/s²),LINEAR ACCELERATION X (m/s²),LINEAR ACCELERATION Y (m/s²),LINEAR ACCELERATION Z (m/s²),GYROSCOPE X (rad/s),GYROSCOPE Y (rad/s),GYROSCOPE Z (rad/s),MAGNETIC FIELD X (μT),MAGNETIC FIELD Y (μT),MAGNETIC FIELD Z (μT),ORIENTATION Z (azimuth °),ORIENTATION X (pitch °),ORIENTATION Y (roll °),Time since start in ms ,YYYY-MO-DD HH-MI-SS_SSS
8.77,-4.39,0.64,8.67,-4.54,0.54,0.01,0.09,-0.01,0.0,0.0,-0.04,-171.9,5.3,-146.4,239.5,27.7,-86.4,133895,2019-05-30 12:14:28:096
8.77,-4.39,0.64,8.67,-4.54,0.54,0.01,0.09,-0.01,0.0,0.0,-0.04,-171.9,5.3,-146.4,239.5,27.7,-86.4,133900,2019-05-30 12:14:28:101
8.77,-4.39,0.64,8.67,-4.54,0.54,0.01,0.09,-0.01,0.0,0.0,-0.04,-171.9,5.3,-146.4,239.5,27.7,-86.4,133905,2019-05-30 12:14:28:106
8.82,-4.37,0.67,8.67,-4.54,0.54,0.01,0.09,-0.01,-0.01,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133909,2019-05-30 12:14:28:110
8.82,-4.37,0.67,8.67,-4.53,0.55,0.05,0.09,0.01,-0.01,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133916,2019-05-30 12:14:28:117
8.82,-4.37,0.67,8.67,-4.53,0.55,0.05,0.09,0.01,-0.01,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133920,2019-05-30 12:14:28:121
8.79,-4.36,0.57,8.67,-4.53,0.55,0.05,0.09,0.01,0.0,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133926,2019-05-30 12:14:28:127
8.79,-4.36,0.57,8.67,-4.53,0.55,0.05,0.09,0.01,0.0,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133930,2019-05-30 12:14:28:131
8.79,-4.36,0.57,8.67,-4.53,0.55,0.05,0.09,0.01,0.0,0.0,-0.04,-170.9,5.9,-145.9,239.5,27.7,-86.4,133936,2019-05-30 12:14:28:137
8.8,-4.42,0.56,8.67,-4.53,0.55,0.05,0.09,0.01,0.0,0.0,-0.04,-172.0,5.4,-146.1,239.6,27.5,-86.4,133940,2019-05-30 12:14:28:141
8.8,-4.42,0.56,8.68,-4.51,0.55,0.0,0.0,-0.07,0.0,0.0,-0.04,-172.0,5.4,-146.1,239.6,27.5,-86.4,133945,2019-05-30 12:14:28:146
8.8,-4.42,0.56,8.68,-4.51,0.55,0.0,0.0,-0.07,0.0,0.0,-0.04,-172.0,5.4,-146.1,239.6,27.5,-86.4,133950,2019-05-30 12:14:28:151
8.8,-4.42,0.56,8.68,-4.51,0.55,0.0,0.0,-0.07,0.0,0.0,-0.04,-172.0,5.4,-146.1,239.6,27.5,-86.4,133955,2019-05-30 12:14:28:156
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133960,2019-05-30 12:14:28:161
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133966,2019-05-30 12:14:28:167
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133972,2019-05-30 12:14:28:173
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133975,2019-05-30 12:14:28:176
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133980,2019-05-30 12:14:28:181
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133986,2019-05-30 12:14:28:187
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133992,2019-05-30 12:14:28:193
8.81,-4.36,0.64,8.69,-4.5,0.55,0.01,0.04,0.0,0.0,0.0,-0.04,-171.6,5.3,-145.7,239.6,27.5,-86.4,133995,2019-05-30 12:14:28:196
8.75,-4.36,0.68,8.69,-4.49,0.55,-0.06,0.01,0.04,0.0,0.0,-0.05,-171.5,5.4,-145.7,239.9,27.3,-86.4,134000,2019-05-30 12:14:28:201
8.75,-4.36,0.68,8.69,-4.49,0.55,-0.06,0.01,0.04,0.0,0.0,-0.05,-171.5,5.4,-145.7,239.9,27.3,-86.4,134005,2019-05-30 12:14:28:206
8.75,-4.36,0.68,8.69,-4.49,0.55,-0.06,0.01,0.04,0.0,0.0,-0.05,-171.5,5.4,-145.7,239.9,27.3,-86.4,134010,2019-05-30 12:14:28:211
8.75,-4.36,0.68,8.69,-4.49,0.55,-0.06,0.01,0.04,0.0,0.0,-0.05,-171.5,5.4,-145.7,239.9,27.3,-86.4,134015,2019-05-30 12:14:28:216
8.82,-4.32,0.62,8.7,-4.48,0.55,0.0,0.03,0.0,0.01,0.0,-0.05,-171.9,5.6,-146.2,239.9,27.3,-86.4,134020,2019-05-30 12:14:28:221
8.82,-4.32,0.62,8.7,-4.48,0.55,0.0,0.03,0.0,0.01,0.0,-0.05,-171.9,5.6,-146.2,239.9,27.3,-86.4,134024,2019-05-30 12:14:28:225
8.82,-4.32,0.62,8.7,-4.48,0.55,0.0,0.03,0.0,0.01,0.0,-0.05,-171.9,5.6,-146.2,239.9,27.3,-86.4,134030,2019-05-30 12:14:28:231
8.82,-4.32,0.62,8.7,-4.48,0.55,0.0,0.03,0.0,0.01,0.0,-0.05,-171.9,5.6,-146.2,239.9,27.3,-86.4,134037,2019-05-30 12:14:28:238
8.89,-4.21,0.61,8.7,-4.48,0.55,0.0,0.03,0.0,0.01,0.0,-0.05,-171.9,5.6,-146.2,239.9,27.3,-86.4,134040,2019-05-30 12:14:28:241
8.89,-4.21,0.61,8.71,-4.46,0.55,0.02,0.11,0.0,0.01,-0.01,-0.04,-172.3,5.3,-146.3,239.9,27.2,-86.4,134045,2019-05-30 12:14:28:246
8.89,-4.21,0.61,8.71,-4.46,0.55,0.02,0.11,0.0,0.01,-0.01,-0.04,-172.3,5.3,-146.3,239.9,27.2,-86.4,134051,2019-05-30 12:14:28:252
8.89,-4.21,0.61,8.71,-4.46,0.55,0.02,0.11,0.0,0.01,-0.01,-0.04,-172.3,5.3,-146.3,239.9,27.2,-86.4,134055,2019-05-30 12:14:28:256
8.9,-4.26,0.59,8.71,-4.46,0.55,0.04,0.04,-0.03,0.01,0.0,-0.04,-172.3,5.4,-146.0,239.9,27.2,-86.4,134060,2019-05-30 12:14:28:261
8.9,-4.26,0.59,8.71,-4.46,0.55,0.04,0.04,-0.03,0.01,0.0,-0.04,-172.3,5.4,-146.0,239.9,27.2,-86.4,134065,2019-05-30 12:14:28:266
8.9,-4.26,0.59,8.71,-4.46,0.55,0.04,0.04,-0.03,0.01,0.0,-0.04,-172.3,5.4,-146.0,239.9,27.2,-86.4,134071,2019-05-30 12:14:28:272
8.86,-4.25,0.55,8.71,-4.46,0.55,0.0,0.03,-0.07,0.01,0.0,-0.04,-172.0,5.5,-146.1,240.0,27.1,-86.4,134076,2019-05-30 12:14:28:277
8.86,-4.25,0.55,8.71,-4.45,0.55,0.0,0.03,-0.07,0.01,0.0,-0.04,-172.0,5.5,-146.1,240.0,27.1,-86.4,134080,2019-05-30 12:14:28:281
8.86,-4.25,0.55,8.71,-4.45,0.55,0.0,0.03,-0.07,0.01,0.0,-0.04,-172.0,5.5,-146.1,240.0,27.1,-86.4,134085,2019-05-30 12:14:28:286
8.89,-4.21,0.63,8.72,-4.44,0.55,0.02,0.05,0.01,0.01,0.0,-0.04,-171.5,5.4,-146.3,240.0,27.1,-86.4,134090,2019-05-30 12:14:28:291
8.89,-4.21,0.63,8.72,-4.44,0.55,0.02,0.05,0.01,0.01,0.0,-0.04,-171.5,5.4,-146.3,240.0,27.1,-86.4,134095,2019-05-30 12:14:28:296
8.89,-4.21,0.63,8.72,-4.44,0.55,0.02,0.05,0.01,0.01,0.0,-0.04,-171.5,5.4,-146.3,240.0,27.1,-86.4,134101,2019-05-30 12:14:28:302
8.89,-4.21,0.63,8.72,-4.44,0.55,0.02,0.05,0.01,0.01,0.0,-0.04,-171.5,5.4,-146.3,240.0,27.1,-86.4,134106,2019-05-30 12:14:28:307
8.86,-4.24,0.64,8.72,-4.44,0.55,0.02,0.05,0.01,0.01,0.0,-0.04,-171.5,5.4,-146.3,240.0,27.1,-86.4,134110,2019-05-30 12:14:28:311
8.86,-4.24,0.64,8.72,-4.43,0.55,0.0,0.01,0.01,0.01,0.0,-0.03,-171.2,5.0,-145.4,240.1,26.9,-86.4,134115,2019-05-30 12:14:28:316
8.86,-4.24,0.64,8.72,-4.43,0.55,0.0,0.01,0.01,0.01,0.0,-0.03,-171.2,5.0,-145.4,240.1,26.9,-86.4,134120,2019-05-30 12:14:28:321
8.86,-4.19,0.61,8.72,-4.43,0.55,0.0,0.01,0.01,0.01,0.0,-0.03,-171.2,5.0,-145.4,240.1,26.9,-86.4,134125,2019-05-30 12:14:28:326
8.86,-4.19,0.61,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.6,4.4,-145.8,240.1,26.9,-86.4,134130,2019-05-30 12:14:28:331
8.86,-4.19,0.61,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.6,4.4,-145.8,240.1,26.9,-86.4,134136,2019-05-30 12:14:28:337
8.86,-4.19,0.61,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.6,4.4,-145.8,240.1,26.9,-86.4,134141,2019-05-30 12:14:28:342
8.86,-4.19,0.61,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.6,4.4,-145.8,240.1,26.9,-86.4,134145,2019-05-30 12:14:28:346
8.87,-4.17,0.62,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.8,4.9,-146.2,240.3,26.8,-86.4,134151,2019-05-30 12:14:28:352
8.87,-4.17,0.62,8.73,-4.42,0.55,0.0,0.02,0.03,0.01,0.0,-0.03,-171.8,4.9,-146.2,240.3,26.8,-86.4,134155,2019-05-30 12:14:28:356
8.87,-4.17,0.62,8.73,-4.41,0.55,-0.01,0.05,-0.01,0.01,0.0,-0.03,-171.8,4.9,-146.2,240.3,26.8,-86.4,134161,2019-05-30 12:14:28:362
8.87,-4.17,0.62,8.73,-4.41,0.55,-0.01,0.05,-0.01,0.01,0.0,-0.03,-171.8,4.9,-146.2,240.3,26.8,-86.4,134166,2019-05-30 12:14:28:367
8.88,-4.18,0.68,8.74,-4.4,0.55,-0.01,0.02,0.04,0.01,0.0,-0.03,-171.7,5.2,-146.2,240.3,26.8,-86.4,134179,2019-05-30 12:14:28:380
8.88,-4.18,0.68,8.74,-4.4,0.55,-0.01,0.02,0.04,0.01,0.0,-0.03,-171.7,5.2,-146.2,240.3,26.8,-86.4,134180,2019-05-30 12:14:28:381
8.88,-4.18,0.68,8.74,-4.4,0.55,-0.01,0.02,0.04,0.01,0.0,-0.03,-171.7,5.2,-146.2,240.3,26.8,-86.4,134181,2019-05-30 12:14:28:382
8.88,-4.18,0.68,8.74,-4.4,0.55,-0.01,0.02,0.04,0.01,0.0,-0.03,-171.7,5.2,-146.2,240.3,26.8,-86.4,134185,2019-05-30 12:14:28:386
8.86,-4.22,0.67,8.74,-4.4,0.55,-0.01,0.02,0.04,0.01,0.0,-0.03,-171.7,5.2,-146.2,240.3,26.8,-86.4,134191,2019-05-30 12:14:28:392
8.86,-4.22,0.67,8.74,-4.4,0.55,-0.04,-0.02,0.04,0.0,0.0,-0.03,-171.8,5.1,-145.8,240.4,26.7,-86.4,134196,2019-05-30 12:14:28:397
8.86,-4.22,0.67,8.74,-4.4,0.55,-0.04,-0.02,0.04,0.0,0.0,-0.03,-171.8,5.1,-145.8,240.4,26.7,-86.4,134200,2019-05-30 12:14:28:401
8.86,-4.22,0.67,8.74,-4.4,0.55,-0.04,-0.02,0.04,0.0,0.0,-0.03,-171.8,5.1,-145.8,240.4,26.7,-86.4,134205,2019-05-30 12:14:28:406
8.88,-4.19,0.64,8.74,-4.4,0.55,-0.04,-0.02,0.04,0.0,0.0,-0.03,-172.4,5.5,-145.9,240.4,26.7,-86.4,134210,2019-05-30 12:14:28:411
8.88,-4.19,0.64,8.74,-4.4,0.55,-0.04,-0.02,0.04,0.0,0.0,-0.03,-172.4,5.5,-145.9,240.4,26.7,-86.4,134215,2019-05-30 12:14:28:416
8.88,-4.19,0.64,8.74,-4.39,0.55,-0.02,0.0,0.0,0.0,0.0,-0.03,-172.4,5.5,-145.9,240.4,26.7,-86.4,134220,2019-05-30 12:14:28:421
8.88,-4.19,0.64,8.74,-4.39,0.55,-0.02,0.0,0.0,0.0,0.0,-0.03,-172.4,5.5,-145.9,240.4,26.7,-86.4,134225,2019-05-30 12:14:28:426
8.88,-4.19,0.64,8.74,-4.39,0.55,-0.02,0.0,0.0,0.0,0.0,-0.03,-172.4,5.5,-145.9,240.4,26.7,-86.4,134231,2019-05-30 12:14:28:432
8.87,-4.16,0.69,8.75,-4.38,0.55,-0.02,0.01,0.04,0.0,0.0,-0.03,-172.6,5.8,-145.6,240.6,26.6,-86.4,134236,2019-05-30 12:14:28:437
8.87,-4.16,0.69,8.75,-4.38,0.55,-0.02,0.01,0.04,0.0,0.0,-0.03,-172.6,5.8,-145.6,240.6,26.6,-86.4,134240,2019-05-30 12:14:28:441
8.87,-4.16,0.69,8.75,-4.38,0.55,-0.02,0.01,0.04,0.0,0.0,-0.03,-172.6,5.8,-145.6,240.6,26.6,-86.4,134246,2019-05-30 12:14:28:447
8.9,-4.16,0.63,8.75,-4.37,0.55,0.0,0.0,-0.01,0.01,0.0,-0.03,-172.6,4.9,-145.2,240.6,26.6,-86.4,134251,2019-05-30 12:14:28:452
8.9,-4.16,0.63,8.75,-4.37,0.55,0.0,0.0,-0.01,0.01,0.0,-0.03,-172.6,4.9,-145.2,240.6,26.6,-86.4,134255,2019-05-30 12:14:28:456
8.9,-4.16,0.63,8.75,-4.37,0.55,0.0,0.0,-0.01,0.01,0.0,-0.03,-172.6,4.9,-145.2,240.6,26.6,-86.4,134260,2019-05-30 12:14:28:461
8.9,-4.16,0.63,8.75,-4.37,0.55,0.0,0.0,-0.01,0.01,0.0,-0.03,-172.6,4.9,-145.2,240.6,26.6,-86.4,134265,2019-05-30 12:14:28:466
8.91,-4.08,0.64,8.75,-4.37,0.55,0.0,0.07,0.0,0.0,0.0,-0.03,-172.2,4.6,-145.6,240.5,26.5,-86.4,134270,2019-05-30 12:14:28:471
8.91,-4.08,0.64,8.76,-4.36,0.55,0.0,0.07,0.0,0.0,0.0,-0.03,-172.2,4.6,-145.6,240.5,26.5,-86.4,134275,2019-05-30 12:14:28:476
8.91,-4.08,0.64,8.76,-4.36,0.55,0.0,0.07,0.0,0.0,0.0,-0.03,-172.2,4.6,-145.6,240.5,26.5,-86.4,134283,2019-05-30 12:14:28:484
8.91,-4.08,0.64,8.76,-4.36,0.55,0.0,0.07,0.0,0.0,0.0,-0.03,-172.2,4.6,-145.6,240.5,26.5,-86.4,134285,2019-05-30 12:14:28:486
8.93,-4.12,0.69,8.76,-4.36,0.55,0.02,0.01,0.04,0.0,0.0,-0.02,-172.0,4.7,-145.8,240.5,26.5,-86.4,134291,2019-05-30 12:14:28:492
8.93,-4.12,0.69,8.76,-4.36,0.55,0.02,0.01,0.04,0.0,0.0,-0.02,-172.0,4.7,-145.8,240.5,26.5,-86.4,134295,2019-05-30 12:14:28:496
8.93,-4.12,0.69,8.76,-4.36,0.55,0.02,0.01,0.04,0.0,0.0,-0.02,-172.0,4.7,-145.8,240.5,26.5,-86.4,134301,2019-05-30 12:14:28:502
8.93,-4.12,0.69,8.76,-4.36,0.55,0.02,0.01,0.04,0.0,0.0,-0.02,-172.0,4.7,-145.8,240.5,26.5,-86.4,134305,2019-05-30 12:14:28:506
8.95,-4.07,0.59,8.76,-4.35,0.55,0.04,0.06,-0.05,0.0,0.0,-0.02,-172.0,4.7,-145.7,240.6,26.4,-86.4,134310,2019-05-30 12:14:28:511
8.95,-4.07,0.59,8.76,-4.35,0.55,0.04,0.06,-0.05,0.0,0.0,-0.02,-172.0,4.7,-145.7,240.6,26.4,-86.4,134315,2019-05-30 12:14:28:516
8.95,-4.07,0.59,8.76,-4.35,0.55,0.04,0.06,-0.05,0.0,0.0,-0.02,-172.0,4.7,-145.7,240.6,26.4,-86.4,134320,2019-05-30 12:14:28:521
8.95,-4.07,0.59,8.76,-4.35,0.55,0.04,0.01,-0.09,0.0,0.0,-0.02,-172.3,4.6,-145.7,240.6,26.4,-86.4,134326,2019-05-30 12:14:28:527
8.94,-4.15,0.67,8.76,-4.35,0.55,0.04,0.01,-0.09,0.0,0.0,-0.02,-172.3,4.6,-145.7,240.6,26.4,-86.4,134330,2019-05-30 12:14:28:531
8.94,-4.15,0.67,8.76,-4.35,0.55,0.04,0.01,-0.09,0.0,0.0,-0.01,-172.3,4.6,-145.7,240.6,26.4,-86.4,134335,2019-05-30 12:14:28:536
8.94,-4.15,0.67,8.76,-4.35,0.55,0.04,0.01,-0.09,0.0,0.0,-0.01,-172.3,4.6,-145.7,240.6,26.4,-86.4,134340,2019-05-30 12:14:28:541
8.94,-4.1,0.62,8.76,-4.35,0.55,0.01,0.03,-0.02,0.0,0.0,-0.01,-172.2,3.4,-146.0,240.6,26.4,-86.4,134346,2019-05-30 12:14:28:547
8.94,-4.1,0.62,8.76,-4.35,0.55,0.01,0.03,-0.02,0.0,0.0,-0.01,-172.2,3.4,-146.0,240.6,26.4,-86.4,134352,2019-05-30 12:14:28:553
8.94,-4.1,0.62,8.76,-4.35,0.55,0.01,0.03,-0.02,0.0,0.0,-0.01,-172.2,3.4,-146.0,240.6,26.4,-86.4,134356,2019-05-30 12:14:28:557
8.94,-4.1,0.62,8.76,-4.35,0.55,0.01,0.03,-0.02,0.0,0.0,-0.01,-172.2,3.4,-146.0,240.6,26.4,-86.4,134360,2019-05-30 12:14:28:561
8.94,-4.1,0.62,8.76,-4.35,0.55,0.01,0.03,-0.02,0.0,0.0,-0.01,-172.2,3.4,-146.0,240.6,26.4,-86.4,134366,2019-05-30 12:14:28:567
8.92,-4.09,0.61,8.76,-4.35,0.55,0.0,0.03,-0.03,0.0,0.0,-0.01,-171.9,4.1,-146.3,240.4,26.4,-86.4,134370,2019-05-30 12:14:28:571
8.92,-4.09,0.61,8.76,-4.35,0.56,0.0,0.03,-0.03,0.0,0.0,-0.01,-171.9,4.1,-146.3,240.4,26.4,-86.4,134376,2019-05-30 12:14:28:577
8.92,-4.09,0.61,8.76,-4.35,0.56,0.0,0.03,-0.03,0.0,0.0,-0.01,-171.9,4.1,-146.3,240.4,26.4,-86.4,134382,2019-05-30 12:14:28:583
8.92,-4.09,0.61,8.76,-4.35,0.56,0.0,0.03,-0.03,0.0,0.0,-0.01,-171.9,4.1,-146.3,240.4,26.4,-86.4,134385,2019-05-30 12:14:28:586
8.92,-4.13,0.65,8.76,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134390,2019-05-30 12:14:28:591
8.92,-4.13,0.65,8.77,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134396,2019-05-30 12:14:28:597
8.92,-4.13,0.65,8.77,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134402,2019-05-30 12:14:28:603
8.92,-4.13,0.65,8.77,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134405,2019-05-30 12:14:28:606
8.92,-4.13,0.65,8.77,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134410,2019-05-30 12:14:28:611
8.92,-4.13,0.65,8.77,-4.35,0.56,0.0,-0.01,0.01,0.0,0.0,-0.01,-171.7,4.6,-146.2,240.4,26.4,-86.4,134415,2019-05-30 12:14:28:616
8.92,-4.1,0.57,8.77,-4.34,0.56,-0.01,0.0,-0.05,0.0,0.0,-0.01,-171.6,4.2,-145.7,240.4,26.3,-86.3,134420,2019-05-30 12:14:28:621
8.92,-4.1,0.57,8.77,-4.34,0.56,-0.01,0.0,-0.05,0.0,0.0,-0.01,-171.6,4.2,-145.7,240.4,26.3,-86.3,134425,2019-05-30 12:14:28:626
8.92,-4.1,0.57,8.77,-4.34,0.56,-0.01,0.0,-0.05,0.0,0.0,-0.01,-171.6,4.2,-145.7,240.4,26.3,-86.3,134429,2019-05-30 12:14:28:630
8.92,-4.1,0.57,8.77,-4.34,0.56,-0.01,0.0,-0.05,0.0,0.0,-0.01,-171.6,4.2,-145.7,240.4,26.3,-86.3,134435,2019-05-30 12:14:28:636
8.94,-4.1,0.66,8.77,-4.34,0.56,0.01,0.0,0.02,0.0,0.0,-0.01,-172.5,3.5,-146.4,240.4,26.3,-86.3,134440,2019-05-30 12:14:28:641
8.94,-4.1,0.66,8.77,-4.34,0.56,0.01,0.0,0.02,0.0,0.0,-0.01,-172.5,3.5,-146.4,240.4,26.3,-86.3,134446,2019-05-30 12:14:28:647
8.94,-4.1,0.66,8.77,-4.34,0.56,0.01,0.0,0.02,0.0,0.0,-0.01,-172.5,3.5,-146.4,240.4,26.3,-86.3,134451,2019-05-30 12:14:28:652
8.94,-4.1,0.66,8.77,-4.34,0.56,0.01,0.0,0.02,0.0,0.0,-0.01,-172.5,3.5,-146.4,240.4,26.3,-86.3,134455,2019-05-30 12:14:28:656
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.01,-0.02,0.01,0.0,0.0,-0.01,-172.6,3.4,-146.2,240.0,26.3,-86.3,134465,2019-05-30 12:14:28:666
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.01,-0.02,0.01,0.0,0.0,-0.01,-172.6,3.4,-146.2,240.0,26.3,-86.3,134466,2019-05-30 12:14:28:667
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.01,-0.02,0.01,0.0,0.0,-0.01,-172.6,3.4,-146.2,240.0,26.3,-86.3,134470,2019-05-30 12:14:28:671
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.01,-0.02,0.01,0.0,0.0,-0.01,-172.6,3.4,-146.2,240.0,26.3,-86.3,134475,2019-05-30 12:14:28:676
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.01,-0.02,0.01,0.0,0.0,-0.01,-172.6,3.4,-146.2,240.0,26.3,-86.3,134480,2019-05-30 12:14:28:681
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.02,-0.02,0.01,0.0,0.0,-0.01,-171.8,3.5,-145.9,240.0,26.3,-86.3,134486,2019-05-30 12:14:28:687
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.02,-0.02,0.01,0.0,0.0,-0.01,-171.8,3.5,-145.9,240.0,26.3,-86.3,134490,2019-05-30 12:14:28:691
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.02,-0.02,0.01,0.0,0.0,-0.01,-171.8,3.5,-145.9,240.0,26.3,-86.3,134496,2019-05-30 12:14:28:697
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.02,-0.02,0.01,0.0,0.0,-0.01,-171.8,3.5,-145.9,240.0,26.3,-86.3,134501,2019-05-30 12:14:28:702
8.91,-4.13,0.64,8.77,-4.34,0.56,-0.02,-0.02,0.01,0.0,0.0,-0.01,-171.8,3.5,-145.9,240.0,26.3,-86.3,134505,2019-05-30 12:14:28:706
8.92,-4.08,0.68,8.77,-4.33,0.56,0.0,0.02,0.05,0.0,0.0,-0.01,-171.9,4.0,-146.0,240.4,26.3,-86.3,134510,2019-05-30 12:14:28:711
8.92,-4.08,0.68,8.77,-4.33,0.56,0.0,0.02,0.05,0.0,0.0,-0.01,-171.9,4.0,-146.0,240.4,26.3,-86.3,134516,2019-05-30 12:14:28:717
8.92,-4.08,0.68,8.77,-4.33,0.56,0.0,0.02,0.05,0.0,0.0,-0.01,-171.9,4.0,-146.0,240.4,26.3,-86.3,134521,2019-05-30 12:14:28:722
8.92,-4.08,0.68,8.77,-4.33,0.56,0.0,0.02,0.05,0.0,0.0,-0.01,-171.9,4.0,-146.0,240.4,26.3,-86.3,134525,2019-05-30 12:14:28:726
8.92,-4.04,0.63,8.77,-4.33,0.56,0.0,0.05,0.0,0.0,0.0,-0.02,-172.3,4.1,-146.3,240.4,26.3,-86.3,134530,2019-05-30 12:14:28:731
8.92,-4.04,0.63,8.77,-4.33,0.56,0.0,0.05,0.0,0.0,0.0,-0.02,-172.3,4.1,-146.3,240.4,26.3,-86.3,134535,2019-05-30 12:14:28:736
8.92,-4.04,0.63,8.77,-4.33,0.56,0.0,0.05,0.0,0.0,0.0,-0.02,-172.3,4.1,-146.3,240.4,26.3,-86.3,134540,2019-05-30 12:14:28:741
8.92,-4.04,0.63,8.77,-4.33,0.56,0.0,0.05,0.0,0.0,0.0,-0.02,-172.3,4.1,-146.3,240.4,26.3,-86.3,134546,2019-05-30 12:14:28:747
9.0,-4.07,0.61,8.77,-4.33,0.56,0.06,0.01,-0.01,0.01,0.0,-0.01,-172.0,2.9,-146.4,240.2,26.2,-86.3,134550,2019-05-30 12:14:28:751
9.0,-4.07,0.61,8.77,-4.33,0.56,0.06,0.01,-0.01,0.01,0.0,-0.01,-172.0,2.9,-146.4,240.2,26.2,-86.3,134555,2019-05-30 12:14:28:756
9.0,-4.07,0.61,8.77,-4.33,0.56,0.06,0.01,-0.01,0.0,0.0,-0.01,-172.0,2.9,-146.4,240.2,26.2,-86.3,134560,2019-05-30 12:14:28:761
8.96,-4.02,0.62,8.77,-4.33,0.56,0.02,0.06,-0.01,0.0,0.0,-0.01,-172.3,3.8,-146.1,240.2,26.2,-86.3,134567,2019-05-30 12:14:28:768
8.96,-4.02,0.62,8.77,-4.33,0.56,0.02,0.06,-0.01,0.0,0.0,-0.01,-172.3,3.8,-146.1,240.2,26.2,-86.3,134571,2019-05-30 12:14:28:772
8.96,-4.02,0.62,8.77,-4.33,0.56,0.02,0.06,-0.01,0.0,0.0,-0.01,-172.3,3.8,-146.1,240.2,26.2,-86.3,134576,2019-05-30 12:14:28:777
8.96,-4.02,0.62,8.77,-4.33,0.56,0.02,0.06,-0.01,0.0,0.0,-0.01,-172.3,3.8,-146.1,240.2,26.2,-86.3,134580,2019-05-30 12:14:28:781
8.96,-4.02,0.62,8.77,-4.33,0.56,0.02,0.06,-0.01,0.0,0.0,-0.01,-172.3,3.8,-146.1,240.2,26.2,-86.3,134586,2019-05-30 12:14:28:787
8.93,-4.02,0.65,8.78,-4.33,0.56,0.0,0.05,0.02,0.01,0.0,-0.01,-172.6,4.0,-146.0,240.3,26.2,-86.3,134590,2019-05-30 12:14:28:791
8.93,-4.02,0.65,8.78,-4.33,0.56,0.0,0.05,0.02,0.01,0.0,-0.01,-172.6,4.0,-146.0,240.3,26.2,-86.3,134595,2019-05-30 12:14:28:796
